,PGC,GWGC_name,HyperLEDA_name,2MASS_name,SDSS-DR12_name,Type,RA,Dec,dist,dist_err,z,B_mag,B_err,B_Abs,J_mag,J_err,H_mag,H_err,K_mag,K_err,flag2,flag3,Av,SkyCoord,HST,used
26,26483.0,NGC2855,NGC2855,09212749-1154341,,G,140.36454799999998,-11.909479,27.8520600996,,0.0072,11.857000000000001,,-20.3673,9.013,0.012,8.315,0.013999999999999999,8.071,0.021,3,1,0.125,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (140.364548, -11.909479)>",0.0,False
27,41111.0,NGC4461,NGC4461,12290301+1311018,,G,187.262543,13.183857000000001,29.760841547600002,,0.00413868206934,11.92,0.3,-20.4482,9.037,0.008,8.328,0.01,8.096,0.012,3,1,0.062,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (187.262543, 13.183857)>",0.0,False
28,40228.0,NGC4346,NGC4346,12232794+4659379,,G,185.866425,46.993881,15.5051825041,,0.005415,11.982000000000001,,-18.9704,9.147,0.009000000000000001,8.478,0.012,8.247,0.013999999999999999,3,1,0.034,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (185.866425, 46.993881)>",0.0,False
29,52365.0,NGC5701,NGC5701,14391104+0521489,,G,219.79600499999998,5.363601999999999,23.260821371,,0.010919,12.125,,-19.7081,9.172,0.016,8.448,0.017,8.258,0.027000000000000003,3,1,0.101,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (219.796005, 5.363602)>",0.0,False
30,35088.0,NGC3672,NGC3672,11250247-0947434,,G,171.260315,-9.795401,26.8916764445,,0.005500112750060001,11.1,0.3,-21.0481,9.202,0.017,8.562000000000001,0.023,8.266,0.027000000000000003,3,1,0.11,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (171.260315, -9.795401)>",0.0,False
31,54364.0,NGC5878,NGC5878,15134569-1416112,,G,228.440384,-14.269779999999999,26.748945277399997,,0.0061964730982399996,11.54,0.3,-20.5965,9.277000000000001,0.012,8.584,0.013999999999999999,8.304,0.02,3,1,0.38,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (228.440384, -14.26978)>",0.0,False
32,26157.0,NGC2815,NGC2815,09161974-2337596,,G,139.082275,-23.633236,38.9074672053,,0.00881538440769,11.73,0.3,-21.2202,9.317,0.016,8.585,0.02,8.31,0.026000000000000002,3,1,0.345,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (139.082275, -23.633236)>",0.0,False
33,61742.0,NGC6643,NGC6643,18194636+7434062,,G,274.943207,74.568398,26.9781837806,,0.009169,11.050999999999998,,-21.1041,9.246,0.013999999999999999,8.557,0.02,8.287,0.025,3,1,0.16,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (274.943207, 74.568398)>",0.0,False
34,33385.0,NGC3511,NGC3511,11032376-2305124,,G,165.84903,-23.08679,10.1477904519,,0.00285285142643,10.8,0.3,-19.2319,9.207,0.017,8.513,0.018000000000000002,8.292,0.022000000000000002,3,1,0.181,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (165.84903, -23.08679)>",0.0,False
35,27048.0,NGC2907,NGC2907,09313661-1644051,,G,142.90254199999998,-16.734768,32.0522544256,,0.00642768321384,12.7,0.3,-19.8293,9.26,0.013000000000000001,8.562999999999999,0.015,8.294,0.02,3,1,0.162,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (142.902542, -16.734768)>",0.0,False
36,46938.0,NGC5134,NGC5134,13251856-2108030,,G,201.327347,-21.134167,18.0563352307,,0.005679,11.462,,-19.8211,9.263,0.013999999999999999,8.596,0.015,8.325,0.025,3,1,0.246,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (201.327347, -21.134167)>",0.0,False
37,11479.0,NGC1187,NGC1187,03023758-2252017,,G,45.656609,-22.867161,24.2501864054,,0.00427350213675,11.29,0.3,-20.6336,9.253,0.018000000000000002,8.6,0.02,8.315,0.023,3,1,0.058,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (45.656609, -22.867161)>",0.0,False
38,11638.0,NGC1209,NGC1209,03060302-1536405,,G,46.512584999999994,-15.611272,37.3831072458,,0.009927,12.385,,-20.4784,9.333,0.01,8.62,0.013000000000000001,8.386000000000001,0.018000000000000002,3,1,0.099,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (46.512585, -15.611272)>",0.0,False
39,13544.0,NGC1415,NGC1415,03405685-2233520,,G,55.236889,-22.564465,27.2074413554,,0.010091,12.210999999999999,,-19.9624,9.404,0.011000000000000001,8.693999999999999,0.013000000000000001,8.388,0.019,3,1,0.065,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (55.236889, -22.564465)>",0.0,False
40,72009.0,NGC7723,NGC7723,23385709-1257396,,G,354.737885,-12.961022999999999,29.163393903200003,,0.007592,11.689,,-20.6352,9.29,0.015,8.72,0.023,8.398,0.027000000000000003,3,1,0.079,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (354.737885, -12.961023)>",0.0,False
41,44847.0,NGC4902,NGC4902,13005972-1430492,,G,195.24885600000002,-14.513687,33.9509285424,,0.00751086375543,11.83,0.3,-20.8243,9.375,0.012,8.658,0.013000000000000001,8.416,0.02,3,1,0.134,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (195.248856, -14.513687)>",0.0,False
42,279.0,NGC7817,NGC7817,00035889+2045084,,G,0.995411,20.752338,32.9103980621,,0.00611184305592,11.7,0.3,-20.8867,9.488999999999999,0.011000000000000001,8.734,0.013000000000000001,8.421,0.015,3,1,0.156,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (0.995411, 20.752338)>",0.0,False
43,43594.0,NGC4742,NGC4742,12514803-1027172,,G,192.950165,-10.454794999999999,14.4113313527,,0.00360591180296,12.02,0.3,-18.7735,9.333,0.011000000000000001,8.671,0.013000000000000001,8.454,0.021,3,1,0.109,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (192.950165, -10.454795)>",0.0,False
44,50191.0,NGC5473,NGC5473,14044324+5453334,,G,211.180176,54.892619999999994,33.872875211,,0.011208,12.151,,-20.4983,9.389,0.009000000000000001,8.716000000000001,0.013000000000000001,8.453,0.016,3,1,0.028,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (211.180176, 54.89262)>",0.0,False
45,43149.0,NGC4684,NGC4684,12471748-0243391,,G,191.82286100000002,-2.727538,20.333699221,,0.007731999999999999,12.175999999999998,,-19.3651,9.347000000000001,0.01,8.686,0.012,8.461,0.02,3,1,0.074,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (191.822861, -2.727538)>",0.0,False
46,35268.0,NGC3686,NGC3686,11274394+1713266,,G,171.93309,17.224058,19.1602749167,,0.00370671185336,11.92,0.3,-19.492,9.442,0.015,8.687999999999999,0.024,8.488,0.026000000000000002,3,1,0.065,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (171.93309, 17.224058)>",0.0,False
47,52412.0,NGC5713,NGC5713,14401152-0017211,,G,220.048035,-0.28920999999999997,27.6876463713,,0.00483735241868,11.82,0.3,-20.3914,9.411,0.017,8.783999999999999,0.018000000000000002,8.509,0.021,3,1,0.105,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (220.048035, -0.28921)>",0.0,False
48,2437.0,NGC0210,NGC0210,00403502-1352220,,G,10.14592,-13.8728,26.6624451383,,0.008483,11.995,,-20.1345,9.427999999999999,0.016,8.724,0.016,8.515,0.017,3,1,0.058,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (10.14592, -13.8728)>",0.0,False
49,50670.0,NGC5493,NGC5493,14112938-0502371,,G,212.872421,-5.043663,37.0531562996,,0.009125,12.485999999999999,,-20.3581,9.431000000000001,0.009000000000000001,8.796,0.012,8.529,0.018000000000000002,3,1,0.097,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (212.872421, -5.043663)>",0.0,False
50,11617.0,NGC1186,NGC1186,03053084+4250076,,G,46.378532,42.835464,33.0751227005,,0.010797,12.035,,-20.5625,9.618,0.013999999999999999,8.887,0.015,8.596,0.019,3,1,0.37,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (46.378532, 42.835464)>",0.0,False
51,41150.0,NGC4462,NGC4462,12292109-2309598,,G,187.337906,-23.166616,18.2417314484,,0.009061,12.26,,-19.0453,9.535,0.011000000000000001,8.844,0.016,8.566,0.025,3,1,0.271,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (187.337906, -23.166616)>",0.0,False
52,6110.0,NGC0636,NGC0636,01390652-0730453,,G,24.777205,-7.512604,30.5749636528,,0.009387000000000001,12.443,,-19.9838,9.437999999999999,0.015,8.783,0.018000000000000002,8.541,0.026000000000000002,3,1,0.068,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (24.777205, -7.512604)>",0.0,False
53,40179.0,NGC4324,NGC4324,12230617+0515017,,G,185.775726,5.250488,25.144809840300002,,0.006948483474239999,12.6,0.3,-19.4022,9.496,0.011000000000000001,8.773,0.011000000000000001,8.55,0.02,3,1,0.064,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (185.775726, 5.250488)>",0.0,False
54,13620.0,NGC1421,NGC1421,03422928-1329168,,G,55.622021,-13.488007000000001,30.670248932699998,,0.00589176294588,10.91,0.3,-21.5236,9.58,0.011000000000000001,8.908,0.013999999999999999,8.601,0.021,3,1,0.183,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (55.622021, -13.488007)>",0.0,False
55,9332.0,NGC0925,NGC0925,02271691+3334439,,G,36.820469,33.57888,12.3970394484,,0.0021357010678499998,10.2,0.3,-20.2666,9.468,0.018000000000000002,8.811,0.021,8.594,0.024,3,1,0.204,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (36.820469, 33.57888)>",0.0,False
56,25907.0,NGC2781,NGC2781,09112750-1448597,,G,137.864609,-14.816586,31.0124367741,,0.0061681230840600005,11.97,0.3,-20.4877,9.511000000000001,0.01,8.837,0.013000000000000001,8.588,0.018000000000000002,3,1,0.16,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (137.864609, -14.816586)>",0.0,False
57,52735.0,NGC5750,NGC5750,14461110-0013229,,G,221.54626499999998,-0.223054,24.6953008138,,0.006651000000000001,11.96,,-20.0031,9.54,0.013999999999999999,8.816,0.015,8.591000000000001,0.027999999999999997,3,1,0.118,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (221.546265, -0.223054)>",0.0,False
58,44087.0,NGC4802,NGC4802,12554963-1203192,,G,193.956802,-12.055349,1.5336619548500001,,0.00268758134379,12.33,0.3,-13.5986,9.475,0.017,8.721,0.018000000000000002,8.603,0.031,3,1,0.127,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (193.956802, -12.055349)>",0.0,False
59,31497.0,NGC3301,NGC3301,10365603+2152557,,G,159.233459,21.882166,22.401356849699997,,0.00483735241868,12.23,0.3,-19.5214,9.486,0.006999999999999999,8.83,0.009000000000000001,8.595,0.013000000000000001,3,1,0.062,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (159.233459, 21.882166)>",0.0,False
60,55588.0,NGC5962,NGC5962,15363164+1636284,,G,234.13185099999998,16.607893,29.7132141696,,0.008308,11.927,,-20.4377,9.581,0.01,8.89,0.013000000000000001,8.611,0.017,3,1,0.146,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (234.131851, 16.607893)>",0.0,False
61,27840.0,NGC2983,NGC2983,09434109-2028377,,G,145.921234,-20.477152,29.886408570500002,,0.010246,12.422,,-19.9554,9.592,0.017,8.889,0.018000000000000002,8.63,0.027999999999999997,3,1,0.162,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (145.921234, -20.477152)>",0.0,False
62,45574.0,NGC4981,NGC4981,13084873-0646392,,G,197.20306399999998,-6.777582000000001,21.1277715132,,0.0048818724409399996,11.8,0.3,-19.8243,9.552999999999999,0.016,8.902000000000001,0.019,8.63,0.033,3,1,0.113,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (197.203064, -6.777582)>",0.0,False
63,5897.0,NGC0615,NGC0615,01350567-0720250,,G,23.773647,-7.340299000000001,28.3107396738,,0.009391,12.43,,-19.8298,9.576,0.013000000000000001,8.908,0.015,8.641,0.022000000000000002,3,1,0.086,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (23.773647, -7.340299)>",0.0,False
64,16716.0,NGC1784,NGC1784,05052711-1152171,,G,76.36299100000001,-11.871423,32.4466207599,,0.008054,12.192,,-20.3638,9.658,0.016,8.972000000000001,0.02,8.689,0.03,3,1,0.359,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (76.362991, -11.871423)>",0.0,False
65,20458.0,NGC2268,NGC2268,07141744+8422561,,G,108.57267,84.382271,34.9701596504,,0.0066983733491899995,11.87,0.3,-20.8485,9.66,0.013000000000000001,8.967,0.018000000000000002,8.67,0.021,3,1,0.171,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (108.57267, 84.382271)>",0.0,False
66,43238.0,NGC4691,NGC4691,12481367-0319585,,G,192.056961,-3.332918,14.1659211627,,0.00268758134379,11.64,0.3,-19.1162,9.52,0.013999999999999999,8.892000000000001,0.017,8.66,0.027999999999999997,3,1,0.074,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (192.056961, -3.332918)>",0.0,False
67,56219.0,NGC6015,NGC6015,15512523+6218361,,G,237.855133,62.31003199999999,17.051965180899998,,0.0068189999999999995,11.331,,-19.8279,9.537,0.017,8.902000000000001,0.018000000000000002,8.656,0.021,3,1,0.033,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (237.855133, 62.310032)>",0.0,False
68,10496.0,NGC1087,NGC1087,02462517-0029553,,G,41.604889,-0.49870299999999995,23.5200092028,,0.008062,11.215,,-20.6422,9.57,0.018000000000000002,9.002,0.024,8.692,0.034,3,1,0.093,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (41.604889, -0.498703)>",0.0,False
69,57345.0,NGC6070,NGC6070,16095868+0042335,,G,242.49452200000002,0.7093149999999999,30.185194427,,0.007326999999999999,11.828,,-20.570999999999998,9.703,0.019,9.016,0.022000000000000002,8.746,0.028999999999999998,3,1,0.388,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (242.494522, 0.709315)>",0.0,False
70,19476.0,NGC2271,NGC2271,06425299-2328333,,G,100.72081800000001,-23.475939,39.954590578600005,,0.01204,13.027999999999999,,-19.9798,9.756,0.013999999999999999,9.015,0.016,8.749,0.023,3,1,0.317,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (100.720818, -23.475939)>",0.0,False
71,34641.0,NGC3619,NGC3619,11192162+5745276,,G,169.84008799999998,57.75768299999999,26.623520961799997,,0.00589176294588,12.6,0.3,-19.5263,9.682,0.017,8.979,0.026000000000000002,8.719,0.026000000000000002,3,1,0.048,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (169.840088, 57.757683)>",0.0,False
72,40033.0,NGC4307,NGC4307,12220562+0902367,,G,185.523438,9.043552,15.918720923199999,,0.00413868206934,12.5,0.3,-18.5095,9.72,0.015,8.996,0.017,8.724,0.026000000000000002,3,1,0.061,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (185.523438, 9.043552)>",0.0,False
73,24464.0,NGC2648,NGC2648,08423982+1417078,,G,130.66593899999998,14.285502,30.735218051500002,,0.011451000000000001,12.533,,-19.9052,9.698,0.011000000000000001,9.01,0.016,8.734,0.017,3,1,0.072,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (130.665939, 14.285502)>",0.0,False
74,37320.0,NGC3955,NGC3955,11535713-2309513,,G,178.48808300000002,-23.164270000000002,15.819638296199999,,0.007873,12.26,,-18.736,9.746,0.013999999999999999,9.05,0.017,8.745,0.022000000000000002,3,1,0.147,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (178.488083, -23.16427)>",0.0,False
75,6690.0,NGC0678,NGC0678,01492485+2159502,,G,27.353579999999997,21.997298999999998,36.723244481100004,,0.00872466436233,12.15,0.04,-20.6747,9.821,0.016,9.056000000000001,0.016,8.759,0.017,3,1,0.231,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (27.35358, 21.997299)>",0.0,False
76,13765.0,NGC1452,NGC1452,03452230-1838010,,G,56.342941,-18.633619,27.4799798837,,0.010105,12.415999999999999,,-19.7791,9.746,0.013999999999999999,9.052,0.016,8.774,0.024,3,1,0.258,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (56.342941, -18.633619)>",0.0,False
77,6671.0,NGC0681,NGC0681,01491084-1025355,,G,27.295196999999998,-10.426538,27.575158415700002,,0.012842,12.94,,-19.2626,9.761000000000001,0.013999999999999999,9.078,0.018000000000000002,8.759,0.023,3,1,0.092,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (27.295197, -10.426538)>",0.0,False
78,49347.0,NGC5350,NGC5350,13532158+4021502,,G,208.339935,40.363956,34.657844814200004,,0.00857682428841,12.13,0.3,-20.569000000000003,9.671,0.013999999999999999,9.017999999999999,0.018000000000000002,8.755,0.025,3,1,0.03,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (208.339935, 40.363956)>",0.0,False
79,23579.0,IC2367,IC2367,08241008-1846318,,G,126.04203799999999,-18.775522,37.3744238249,,0.007437,12.308,,-20.5549,9.709,0.028999999999999998,9.011000000000001,0.032,8.798,0.057999999999999996,3,1,0.275,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (126.042038, -18.775522)>",0.0,False
80,54111.0,NGC5864,NGC5864,15093354+0303098,,G,227.389786,3.052741,28.2285179136,,0.00483735241868,12.8,0.3,-19.4534,9.701,0.012,9.024,0.013000000000000001,8.785,0.025,3,1,0.121,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (227.389786, 3.052741)>",0.0,False
81,38167.0,NGC4064,NGC4064,12041119+1826364,,G,181.04663100000002,18.443451,15.6300989556,,0.009493000000000001,11.957,,-19.0128,9.706,0.016,9.026,0.017,8.794,0.019,3,1,0.057,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (181.046631, 18.443451)>",0.0,False
82,25640.0,NGC2742,NGC2742,09073352+6028454,,G,136.889694,60.47929,22.159546011,,0.007474,11.587,,-20.1408,9.714,0.017,9.123,0.026000000000000002,8.808,0.027999999999999997,3,1,0.104,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (136.889694, 60.47929)>",0.0,False
83,54119.0,NGC5869,NGC5869,15094945+0028118,,G,227.456055,0.469967,30.518660258,,0.009884,12.729000000000001,,-19.6938,9.743,0.013000000000000001,9.066,0.013999999999999999,8.831,0.027999999999999997,3,1,0.146,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (227.456055, 0.469967)>",0.0,False
84,12007.0,NGC1255,NGC1255,03133204-2543306,,G,48.38353,-25.725185,28.0035024685,,0.00411957205979,11.41,0.3,-20.8261,9.767999999999999,0.027999999999999997,9.258,0.044000000000000004,8.831,0.055,3,1,0.037,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (48.38353, -25.725185)>",0.0,False
85,24028.0,NGC2612,NGC2612,08335002-1310290,,G,128.45842,-13.174736,26.722994950500002,,0.009890000000000001,12.857000000000001,,-19.2774,9.777999999999999,0.011000000000000001,9.101,0.013999999999999999,8.846,0.023,3,1,0.152,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (128.45842, -13.174736)>",0.0,False
86,37690.0,NGC4024,NGC4024,11583124-1820486,,G,179.630203,-18.346844,19.5139748555,,0.00483735241868,12.61,0.3,-18.8417,9.753,0.011000000000000001,9.031,0.016,8.845,0.022000000000000002,3,1,0.112,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (179.630203, -18.346844)>",0.0,False
87,18812.0,UGC03431,UGC03431,06192163+7648421,,G,94.840141,76.811722,35.516795152600004,,0.011401999999999999,12.597000000000001,,-20.1552,9.898,0.016,9.124,0.02,8.883,0.024,3,1,0.367,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (94.840141, 76.811722)>",0.0,False
88,45795.0,NGC5012,NGC5012,13113705+2254556,,G,197.904404,22.915470000000003,36.3326100398,,0.00826854413427,12.8,0.3,-20.0015,9.808,0.013999999999999999,9.117,0.02,8.85,0.022000000000000002,3,1,0.037,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (197.904404, 22.91547)>",0.0,False
89,72001.0,NGC7721,NGC7721,23384864-0631043,,G,354.702698,-6.517862999999999,31.333005557699998,,0.0044744722372399995,11.76,0.3,-20.72,9.793,0.016,9.13,0.019,8.872,0.032,3,1,0.09,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (354.702698, -6.517863)>",0.0,False
90,25676.0,NGC2715,NGC2715,09080619+7805065,,G,137.025818,78.08515899999999,22.8073015287,,0.004005,11.370999999999999,,-20.4194,9.795,0.017,9.032,0.019,8.87,0.021,3,1,0.068,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (137.025818, 78.085159)>",0.0,False
91,25067.0,NGC2698,NGC2698,08553653-0311019,,G,133.902222,-3.183882,28.825763269499998,,0.011584,13.151,,-19.1479,9.863,0.009000000000000001,9.172,0.012,8.892000000000001,0.017,3,1,0.05,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (133.902222, -3.183882)>",0.0,False
92,49069.0,NGC5313,NGC5313,13494435+3959045,,G,207.434814,39.984604,37.5003360798,,0.010917,12.552999999999999,,-20.3172,9.87,0.009000000000000001,9.181000000000001,0.013000000000000001,8.892000000000001,0.016,3,1,0.023,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (207.434814, 39.984604)>",0.0,False
93,34935.0,NGC3655,NGC3655,11225460+1635246,,G,170.727524,16.590173999999998,23.6928146802,,0.005864882932439999,12.15,0.3,-19.7231,9.871,0.011000000000000001,9.19,0.015,8.904,0.016,3,1,0.068,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (170.727524, 16.590174)>",0.0,False
94,34698.0,NGC3630,NGC3630,11201698+0257510,,G,170.070786,2.96417,22.7770695364,,0.008086,12.692,,-19.0955,9.835,0.016,9.135,0.016,8.911,0.018000000000000002,3,1,0.112,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (170.070786, 2.96417)>",0.0,False
95,45877.0,PGC045877,PGC045877,13123543-1732326,,G,198.14764399999999,-17.542393,35.3779568962,,0.0067911933956,11.79,0.3,-20.9537,10.027999999999999,0.015,9.24,0.018000000000000002,8.939,0.027999999999999997,3,1,0.206,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (198.147644, -17.542393)>",0.0,False
96,34731.0,NGC3637,NGC3637,11203957-1015264,,G,170.16488600000002,-10.25736,25.1577775371,,0.005375582687790001,12.6,0.3,-19.4034,9.863999999999999,0.013999999999999999,9.205,0.017,8.937000000000001,0.026000000000000002,3,1,0.182,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (170.164886, -10.25736)>",0.0,False
97,33234.0,NGC3495,NGC3495,11011616+0337409,,G,165.317368,3.6280370000000004,17.9830425211,,0.0041958020979,11.8,0.3,-19.4743,9.887,0.026000000000000002,9.242,0.032,8.931000000000001,0.044000000000000004,3,1,0.124,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (165.317368, 3.628037)>",0.0,False
98,34298.0,NGC3596,NGC3596,11150622+1447136,,G,168.775925,14.787126,19.703783918699997,,0.009047,11.877,,-19.5957,9.79,0.02,9.15,0.027999999999999997,8.924,0.038,3,1,0.073,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (168.775925, 14.787126)>",0.0,False
99,48258.0,IC4310,IC4310,13385713-2550447,,G,204.73808300000002,-25.845751,30.0336323469,,0.010522,12.81,,-19.578,9.915,0.016,9.18,0.017,8.949,0.027000000000000003,3,1,0.193,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (204.738083, -25.845751)>",0.0,False
100,5264.0,NGC0532,NGC0532,01251734+0915507,,G,21.322283,9.264087,33.2268514239,,0.006948483474239999,12.65,0.3,-19.9574,9.986,0.015,9.245,0.017,8.963,0.026000000000000002,3,1,0.248,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (21.322283, 9.264087)>",0.0,False
101,25003.0,NGC2695,NGC2695,08542706-0304015,,G,133.612778,-3.0671009999999996,27.8996553767,,0.011071,12.895999999999999,,-19.332,9.851,0.01,9.16,0.012,8.936,0.021,3,1,0.046,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (133.612778, -3.067101)>",0.0,False
102,40785.0,NGC4421,NGC4421,12270254+1527406,,G,186.76062,15.461305,23.4249708242,,0.009221,12.495999999999999,,-19.3524,9.841000000000001,0.015,9.192,0.02,8.948,0.023,3,1,0.066,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (186.76062, 15.461305)>",0.0,False
103,71133.0,NGC7625,NGC7625,23203013+1713321,,G,350.12554900000003,17.225601,26.221336677100002,,0.009912,12.322000000000001,,-19.7713,9.978,0.013000000000000001,9.265,0.015,8.957,0.025,3,1,0.066,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (350.125549, 17.225601)>",0.0,False
104,68442.0,NGC7241,NGC7241,22154987+1913564,,G,333.957825,19.232360999999997,25.3523003234,,0.00419223209612,12.21,0.39,-19.8101,10.185,0.017,9.355,0.02,8.974,0.022000000000000002,3,1,0.142,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (333.957825, 19.232361)>",0.0,False
105,40095.0,NGC4312,NGC4312,12223135+1532165,,G,185.630661,15.537920000000002,5.98537099644,,0.00413868206934,12.06,0.3,-16.8255,9.927,0.017,9.236,0.018000000000000002,8.986,0.019,3,1,0.073,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (185.630661, 15.53792)>",0.0,False
106,40284.0,NGC4348,NGC4348,12235396-0326344,,G,185.97483799999998,-3.442911,28.6353231784,,0.013665,12.99,,-19.2945,10.055,0.013000000000000001,9.327,0.013999999999999999,8.988999999999999,0.023,3,1,0.096,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (185.974838, -3.442911)>",0.0,False
107,25097.0,NGC2708,NGC2708,08560804-0321363,,G,134.033508,-3.360092,30.224168876700002,,0.009646,12.755999999999998,,-19.6458,9.941,0.013999999999999999,9.255,0.02,8.992,0.027000000000000003,3,1,0.044,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (134.033508, -3.360092)>",0.0,False
108,27723.0,NGC2967,NGC2967,09420333+0020113,,G,145.51388500000002,0.336484,28.7435261637,,0.010373,11.492,,-20.8007,9.935,0.02,9.269,0.02,9.023,0.036000000000000004,3,1,0.268,"<SkyCoord (FK5: equinox=J2000.000): (ra, dec) in deg
    (145.513885, 0.336484)>",0.0,False
